,trail_id,description,length_elev_type,tags,coords
389,/trail/canada/nova-scotia/mccurdy-woodlot-interpretive-trails,"McCurdy Woodlot Interpretive Trail is a 1.6 mile lightly trafficked loop trail located near Middle Musquodoboit, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['1.6 mi', '147 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Cross-country skiing', 'Hiking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Running', 'Forest', 'Rails trails', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '45.05476', 'longitude': '-63.13831'}"
390,/trail/canada/nova-scotia/queens-county-rails-to-trail-river-head-to-wilkins-lake,"Queens County Rails to Trail: River Head to Wilkins Lake is a 11.4 mile point-to-point trail located near Port Mouton, Nova Scotia, Canada that features a river and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and snowshoeing and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['11.4 mi', '1,082 ft', 'Point to point']","['Dogs on leash', 'Hiking', 'Nature trips', 'Snowshoeing', 'Bike touring', 'Running', 'Forest', 'Lake', 'Partially paved', 'Rails trails', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '43.94009', 'longitude': '-64.82865'}"
391,/trail/canada/nova-scotia/slokum-brook-falls--2,"Slokum Brook Falls is a 0.5 mile lightly trafficked out and back trail located near Douglas Road, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking and snowshoeing.","['0.5 mi', '55 ft', 'Out & back']","['Hiking', 'Snowshoeing', 'Forest', 'Views', 'Waterfall', 'Wildlife']","{'latitude': '44.97238', 'longitude': '-65.11744'}"
392,/trail/canada/nova-scotia/wamboldt-falls,This trail is on private property. Please head somewhere else unless you've been invited by the owners.,"['2.2 mi', '269 ft', 'Out & back']","['Cross-country skiing', 'Fishing', 'Hiking', 'Mountain biking', 'Snowshoeing', 'Walking', 'Bird watching', 'Dog friendly', 'Forest', 'Lake', 'Rails trails', 'River', 'Views', 'Waterfall', 'Wildlife', 'Private property']","{'latitude': '44.85956', 'longitude': '-65.03714'}"
393,/trail/canada/nova-scotia/stone-trail-leatherman-link-and-loop-off-run-trail,"Bummer, this trail is closed. Please explore other trails nearby.","['3.1 mi', '734 ft', 'Loop']","['Kid friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Views', 'Closed', 'Private property']","{'latitude': '45.12407', 'longitude': '-64.66943'}"
394,/trail/canada/nova-scotia/maynard-lake-trail,"Maynard Lake Trail is a 1 mile moderately trafficked out and back trail located near Dartmouth, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for walking, running, nature trips, and snowshoeing and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['1.0 mi', '68 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Nature trips', 'Snowshoeing', 'Walking', 'Running', 'Beach', 'Lake', 'Partially paved', 'Rails trails', 'Views', 'Wildflowers', 'Wildlife', 'City walk']","{'latitude': '44.66973', 'longitude': '-63.54701'}"
395,/trail/canada/nova-scotia/bear-lake-trail,"Bear Lake Trail is a 5 mile lightly trafficked out and back trail located near River Lake, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['5.0 mi', '561 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.9211', 'longitude': '-62.75181'}"
396,/trail/canada/nova-scotia/porcupine-rock,This trail is on private property. Please head somewhere else unless you've been invited by the owners.,"['1.6 mi', '423 ft', 'Out & back']","['Hiking', 'Nature trips', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Private property']","{'latitude': '44.84524', 'longitude': '-65.35701'}"
397,/trail/canada/nova-scotia/fishing-lake-trail,"Fishing Lake Trail is a 4 mile lightly trafficked out and back trail located near Head of Jeddore, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['4.0 mi', '331 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.86674', 'longitude': '-63.09558'}"
398,/trail/canada/nova-scotia/west-river-falls-trail,"Bummer, this trail is closed. Please explore other trails nearby.","['0.9 mi', '124 ft', 'Out & back']","['Hiking', 'Closed', 'Private property']","{'latitude': '45.50447', 'longitude': '-62.91087'}"
399,/trail/canada/nova-scotia/kings-county-ohv-route,"Kings County OHV Route is a 38.6 mile lightly trafficked loop trail located near Murphy Lake, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for mountain biking and ohv/off road driving.","['38.6 mi', '5,728 ft', 'Loop']","['Mountain biking', 'OHV/Off-road driving', 'Forest', 'Lake', 'Partially paved', 'River', 'Views', 'Off trail']","{'latitude': '44.87032', 'longitude': '-64.55909'}"
400,/trail/canada/nova-scotia/lower-east-cheezetook-provincial-park-trail,"Lower East Cheezetook Provincial Park Trail is a 2 mile lightly trafficked out and back trail located near Lower East Chezzetcook, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['2.0 mi', '121 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.69972', 'longitude': '-63.18848'}"
401,/trail/canada/nova-scotia/indian-lake-golf-course-trail,"Indian Lake Golf Course Trail is a 1.6 mile moderately trafficked loop trail located near Goodwood, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['1.6 mi', '137 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Cross-country skiing', 'Nature trips', 'Snowshoeing', 'Walking', 'Running', 'Forest', 'Lake', 'Partially paved', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.59523', 'longitude': '-63.70441'}"
402,/trail/canada/nova-scotia/dry-lake-trail,"Dry Lake Trail is a 3.9 mile lightly trafficked out and back trail located near Head of Jeddore, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['3.9 mi', '328 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.84542', 'longitude': '-63.05945'}"
403,/trail/canada/nova-scotia/acadia-park-loop,"Acadia Park Loop is a 1.2 mile lightly trafficked loop trail located near Westville, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking and running.","['1.2 mi', '65 ft', 'Loop']","['Hiking', 'Running', 'Wildflowers']","{'latitude': '45.55739', 'longitude': '-62.71333'}"
404,/trail/canada/nova-scotia/indian-harbour-trail,"Indian Harbour Trail is a 1.6 mile moderately trafficked loop trail located near Indian Harbour, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and snowshoeing and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['1.6 mi', '104 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.51325', 'longitude': '-63.93341'}"
405,/trail/canada/nova-scotia/smelt-brook-lake-via-bluff-trail,"Smelt Brook Lake via Bluff Trail is a 3.6 mile lightly trafficked loop trail located near Head of St. Margarets Bay, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and snowshoeing and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['3.6 mi', '521 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Rails trails', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.68447', 'longitude': '-63.91594'}"
406,/trail/canada/nova-scotia/halls-harbour-trail,"Bummer, this trail is closed. We'll update this page if and when it reopens.","['0.5 mi', '78 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Dog friendly', 'Views', 'Closed']","{'latitude': '45.20067', 'longitude': '-64.62027'}"
407,/trail/canada/nova-scotia/goose-lake-trail--2,"Goose Lake Trail is a 2.8 mile lightly trafficked out and back trail located near East Chezzetcook, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['2.8 mi', '157 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.71259', 'longitude': '-63.23274'}"
408,/trail/canada/nova-scotia/jack-weeks-lake-trail,This trail is on private property. Please head somewhere else unless you've been invited by the owners.,"['2.3 mi', '295 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Lake', 'Wildflowers', 'Wildlife', 'Private property']","{'latitude': '44.74344', 'longitude': '-63.37877'}"
409,/trail/canada/nova-scotia/uisge-ban-falls,"Uisge Bàn Falls is a 1.7 mile moderately trafficked out and back trail located near Baddeck, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking and nature trips and is best used from May until October.","['1.7 mi', '396 ft', 'Out & back']","['Hiking', 'Nature trips', 'Forest', 'River', 'Views', 'Waterfall', 'Wildlife']","{'latitude': '46.20353', 'longitude': '-60.77881'}"
410,/trail/canada/nova-scotia/pockwock-falls-trail,"Pockwock Falls Trail is a 4.7 mile lightly trafficked out and back trail located near Upper Hammonds Plains, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['4.7 mi', '413 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Rocky']","{'latitude': '44.75641', 'longitude': '-63.85589'}"
411,/trail/canada/nova-scotia/theodore-fricker-mountain-trail,"Theodore Fricker Mountain Trail is a 2.3 mile out and back trail located near Cape North, Nova Scotia, Canada that offers scenic views and is rated as difficult. The trail is primarily used for hiking.","['2.3 mi', '977 ft', 'Out & back']","['Hiking', 'Views', 'Rocky', 'Scramble']","{'latitude': '46.90737', 'longitude': '-60.51372'}"
412,/trail/canada/nova-scotia/spriggs-brook-trail-to-granite-lake,"Spriggs Brook Trail to Granite Lake is a 5.2 mile lightly trafficked out and back trail located near Porters Lake, Nova Scotia, Canada that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking and nature trips. Dogs are also able to use this trail.","['5.2 mi', '869 ft', 'Out & back']","['Hiking', 'Nature trips', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Wildlife', 'Bugs', 'Over grown', 'Rocky', 'Scramble']","{'latitude': '44.79551', 'longitude': '-63.37727'}"
413,/trail/canada/nova-scotia/louisburg-lighthouse-trail,"Louisburg Lighthouse Trail is a 1.6 mile moderately trafficked loop trail located near Louisbourg, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until October.","['1.6 mi', '108 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Views', 'Wildlife', 'No shade']","{'latitude': '45.90685', 'longitude': '-59.95713'}"
414,/trail/canada/nova-scotia/lakeview-trail,"Lakeview Trail is a 2.2 mile moderately trafficked loop trail located near Goodwood, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail.","['2.2 mi', '193 ft', 'Loop']","['Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Mountain biking', 'Walking', 'Bird watching', 'Running', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.62179', 'longitude': '-63.62627'}"
415,/trail/canada/nova-scotia/hemlock-ravine-wentworth-and-governors-loop-trail,"Hemlock Ravine, Wentworth, and Governor's Loop Trail is a 2.5 mile moderately trafficked loop trail located near Bedford, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash.","['2.5 mi', '305 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Snowshoeing', 'Walking', 'Bird watching', 'Running', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Historic site']","{'latitude': '44.69476', 'longitude': '-63.66174'}"
416,/trail/canada/nova-scotia/pot-lake-and-mi-kmaw-hill-loop,"Pot Lake and Mi'kmaw Hill Loop is a 10 mile moderately trafficked loop trail located near Timberlea, Nova Scotia, Canada that features a lake and is rated as difficult. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.","['10.0 mi', '859 ft', 'Loop']","['Dogs on leash', 'Backpacking', 'Camping', 'Hiking', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.66523', 'longitude': '-63.76325'}"
417,/trail/canada/nova-scotia/jodrey-woodland-and-borden-brook-trail-loop,"Jodrey, Woodland and Borden Brook Trail Loop is a 7.8 mile moderately trafficked loop trail located near Blomidon Provincial Park, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until November. Dogs are also able to use this trail but must be kept on leash.","['7.8 mi', '1,348 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Beach', 'Forest', 'Views', 'Waterfall', 'Wildflowers']","{'latitude': '45.25693', 'longitude': '-64.35117'}"
418,/trail/canada/nova-scotia/costly-farm-heritage-trail-loop,"Costley Farm Heritage Trail Loop is a 2.7 mile moderately trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail.","['2.7 mi', '157 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Beach', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Historic site']","{'latitude': '44.66408', 'longitude': '-63.46765'}"
419,/trail/canada/nova-scotia/rogart-mountain-hiking-trail,"Rogart Mountain Hiking Trail is a 3.9 mile lightly trafficked loop trail located near Earltown, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, bird watching, and snowshoeing and is accessible year-round.","['3.9 mi', '649 ft', 'Loop']","['Hiking', 'Snowshoeing', 'Walking', 'Bird watching', 'Forest', 'Views', 'Waterfall', 'Wildlife']","{'latitude': '45.56506', 'longitude': '-63.15333'}"
420,/trail/canada/nova-scotia/jessies-diner-loop,"Jessie's Diner Loop is a 4.4 mile loop trail located near Musquodoboit Harbour, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking and nature trips.","['4.4 mi', '456 ft', 'Loop']","['Hiking', 'Nature trips', 'Forest', 'Lake', 'Views']","{'latitude': '44.79163', 'longitude': '-63.14974'}"
421,/trail/canada/nova-scotia/jack-pine-and-coastal-loop,"Jack Pine and Coastal Loop is a 1.2 mile moderately trafficked loop trail located near Cape Breton Highlands National Park, Nova Scotia, Canada that features a great forest setting and is good for all skill levels. The trail is primarily used for hiking, walking, and nature trips and is best used from June until October.","['1.2 mi', '144 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Beach', 'Forest', 'Views']","{'latitude': '46.77861', 'longitude': '-60.33231'}"
422,/trail/canada/nova-scotia/bluff-wilderness-hiking-trail,"Bluff Wilderness Hiking Trail is a 14.6 mile lightly trafficked loop trail located near Timberlea, Nova Scotia, Canada that features a lake and is rated as difficult. The trail is primarily used for hiking, camping, nature trips, and backpacking and is best used from April until September. Dogs are also able to use this trail but must be kept on leash.","['14.6 mi', '1,377 ft', 'Loop']","['Dogs on leash', 'Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Forest', 'Lake', 'Views']","{'latitude': '44.66545', 'longitude': '-63.76293'}"
423,/trail/canada/nova-scotia/herring-cove-bluffs,"Herring Cove Bluffs  is a 1.4 mile moderately trafficked out and back trail located near Herring Cove, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from May until October. Dogs are also able to use this trail.","['1.4 mi', '22 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Beach', 'Dog friendly', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Muddy', 'Rocky']","{'latitude': '44.57687', 'longitude': '-63.55064'}"
424,/trail/canada/nova-scotia/mount-uniacke-trail,"Mount Uniacke Trail is a 6.3 mile moderately trafficked loop trail located near Mount Uniacke, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['6.3 mi', '721 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Nature trips', 'Snowshoeing', 'Walking', 'Bird watching', 'Forest', 'Lake', 'Views', 'Blowdown', 'Bugs', 'Muddy', 'Over grown']","{'latitude': '44.90199', 'longitude': '-63.84415'}"
425,/trail/canada/nova-scotia/bayer-lake,"Bayer Lake and Skull Rock is a 3.1 mile lightly trafficked loop trail located near Musquodoboit Harbour, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, walking, running, and nature trips and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['3.1 mi', '232 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Rocky']","{'latitude': '44.79164', 'longitude': '-63.14968'}"
426,/trail/canada/nova-scotia/york-redoubt-national-historic-site-trail,"York Redoubt National Historic Site Trail is a 1.9 mile moderately trafficked loop trail located near Fergusons Cove, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['1.9 mi', '213 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Cave', 'Forest', 'Views', 'Wildlife', 'Blowdown', 'Over grown', 'Historic site']","{'latitude': '44.59013', 'longitude': '-63.55192'}"
427,/trail/canada/nova-scotia/beechville-lakeside-timberlea-trail,"Beechville Lakeside Timberlea Trail is a 11.5 mile moderately trafficked point-to-point trail located near Beechville, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail.","['11.5 mi', '485 ft', 'Point to point']","['Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Camping', 'Cross-country skiing', 'Hiking', 'Road biking', 'Snowshoeing', 'Walking', 'Bird watching', 'Running', 'Dog friendly', 'Forest', 'Lake', 'Rails trails', 'River', 'Waterfall', 'Wildflowers', 'Wildlife']","{'latitude': '44.64112', 'longitude': '-63.6889'}"
428,/trail/canada/nova-scotia/kauzmann-trail--4,"Kauzmann Trail is a 2.3 mile lightly trafficked out and back trail located near Bay Saint Lawrence East, Nova Scotia, Canada that features a river. The trail is good for all skill levels and primarily used for hiking, walking, and nature trips.","['2.3 mi', '347 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Forest', 'River', 'Views']","{'latitude': '46.99947', 'longitude': '-60.43268'}"
429,/trail/canada/nova-scotia/crystal-crescent-beach-provincial-park-trail,"Crystal Crescent Beach Provincial Park Trail is a 2.6 mile out and back trail located near East Pennant, Nova Scotia, Canada and is good for all skill levels. The trail is primarily used for hiking and walking. Dogs are also able to use this trail but must be kept on leash.","['2.6 mi', '187 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Walking', 'Beach']","{'latitude': '44.46137', 'longitude': '-63.6183'}"
430,/trail/canada/nova-scotia/kenomee-canyon-loop,"Kenomee Canyon Loop is a 11.1 mile moderately trafficked loop trail located near Economy, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options.","['11.1 mi', '1,689 ft', 'Loop']","['Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Lake', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","{'latitude': '45.44434', 'longitude': '-63.92786'}"
431,/trail/canada/nova-scotia/crystal-falls-trail,"Crystal Falls Trail is a 2.3 mile lightly trafficked out and back trail located near Greenwood, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['2.3 mi', '334 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Snowshoeing', 'Walking', 'Bird watching', 'Running', 'Beach', 'Forest', 'Lake', 'River', 'Views', 'Waterfall', 'Wildlife']","{'latitude': '44.95055', 'longitude': '-64.88777'}"
432,/trail/canada/nova-scotia/north-river-falls,"North River Falls is a 11 mile out and back trail located near Oregon, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking and walking.","['11.0 mi', '1,223 ft', 'Out & back']","['Hiking', 'Walking', 'Views', 'Waterfall', 'Wildlife', 'Rocky']","{'latitude': '46.31831', 'longitude': '-60.66248'}"
433,/trail/canada/nova-scotia/blueberry-mountain,"Blueberry Mountain is a 4.1 mile lightly trafficked out and back trail located near Cape Breton Highlands National Park, Nova Scotia, Canada that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking and running. Dogs are also able to use this trail but must be kept on leash.","['4.1 mi', '1,443 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Running', 'Forest', 'Views', 'Wildlife']","{'latitude': '46.73071', 'longitude': '-60.92327'}"
434,/trail/canada/nova-scotia/jodrey-trail-loop,"Jodrey Trail Loop is a 4.5 mile moderately trafficked loop trail located near Glenmont, Nova Scotia, Canada that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['4.5 mi', '603 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Beach', 'Forest', 'Views', 'Wildlife']","{'latitude': '45.2639', 'longitude': '-64.34221'}"
435,/trail/canada/nova-scotia/liscomb-river,"Liscomb River Loop is a 4.6 mile lightly trafficked loop trail located near Liscomb Mills, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, and nature trips and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['4.6 mi', '285 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Forest', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Over grown', 'Off trail']","{'latitude': '45.01247', 'longitude': '-62.09554'}"
436,/trail/canada/nova-scotia/quarry-lake-fall-and-brophys-run-trail-loop,"Quarry Lake Fall and Brophys Run Trail Loop is a 4.4 mile lightly trafficked loop trail located near Terence Bay, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking and nature trips.","['4.4 mi', '351 ft', 'Loop']","['Hiking', 'Nature trips', 'Forest', 'Lake', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","{'latitude': '44.50034', 'longitude': '-63.72381'}"
437,/trail/canada/nova-scotia/money-point-trail,"Money Point Trail is a 7.5 mile lightly trafficked out and back trail located near Bay Saint Lawrence East, Nova Scotia, Canada that features a great forest setting and is rated as difficult. The trail is primarily used for hiking, camping, nature trips, and backpacking and is best used from June until October.","['7.5 mi', '1,630 ft', 'Out & back']","['Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Forest', 'Views', 'Rocky', 'Scramble', 'Washed out']","{'latitude': '47.0109', 'longitude': '-60.42297'}"
438,/trail/canada/nova-scotia/hemlocks-and-hardwoods-channel-lake-loop,"Hemlocks and Hardwoods Channel Lake Loop  is a 3.1 mile moderately trafficked loop trail located near Maitland Bridge, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until September. Dogs are also able to use this trail but must be kept on leash.","['3.1 mi', '367 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.44207', 'longitude': '-65.2532'}"
439,/trail/canada/nova-scotia/fox-lake-trail,"Fox Lake Trail is a 2.6 mile moderately trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail.","['2.6 mi', '288 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Running', 'Dog friendly', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Muddy', 'Over grown', 'Rocky', 'Scramble']","{'latitude': '44.69491', 'longitude': '-63.70499'}"
440,/trail/canada/nova-scotia/fishing-cove,"Fishing Cove is a 11 mile moderately trafficked out and back trail located near Red River, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.","['11.0 mi', '2,568 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Beach', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '46.79765', 'longitude': '-60.84641'}"
441,/trail/canada/nova-scotia/gibraltar-rock-loop,"Gibraltar Rock Loop is a 1.6 mile moderately trafficked loop trail located near Meaghers Grant, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, nature trips, and bird watching and is best used from April until October. Dogs are also able to use this trail.","['1.6 mi', '278 ft', 'Loop']","['Hiking', 'Nature trips', 'Bird watching', 'Dog friendly', 'Forest', 'Views', 'Wildflowers', 'Rocky', 'Scramble']","{'latitude': '44.8917', 'longitude': '-63.25064'}"
442,/trail/canada/nova-scotia/broad-cove-mountain,"Broad Cove Mountain is a 1.6 mile lightly trafficked out and back trail located near Ingonish, Nova Scotia, Canada that offers the chance to see wildlife. The trail is rated as moderate and primarily used for hiking and trail running.","['1.6 mi', '475 ft', 'Out & back']","['Hiking', 'Running', 'Forest', 'Views', 'Wildlife', 'Snow']","{'latitude': '46.71509', 'longitude': '-60.3704'}"
443,/trail/canada/nova-scotia/amethyst-cove--2,"Amethyst Cove is a 4.9 mile lightly trafficked out and back trail located near Scots Bay, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking and is best used from May until October.","['4.9 mi', '1,594 ft', 'Out & back']","['Hiking', 'Beach', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Rocky', 'Scramble']","{'latitude': '45.31549', 'longitude': '-64.43145'}"
